year,player,pos,age,team,games_played,games_started,mp,fg,fga,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,ft,fta,ftpercent,orb,drb,trb,ast,stl,blk,tov,pf,pts,link,rank,w_lpercent,gb,pw,pl,ps_g,pa_g,game,date,away_game,opponent,game_outcome,overtime,tm_score,opp_score,cumulative_wins,cumulative_losses,streak,diff,avg_diff,cumulative_away
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,14,2017-11-15T00:00:00Z,0,Detroit Pistons,W,,99,95,8,6,W 4,4,-0.5,6
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,15,2017-11-18T00:00:00Z,1,Dallas Mavericks,L,,79,111,8,7,L 1,-32,-2.6,7
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,16,2017-11-20T00:00:00Z,0,Washington Wizards,L,,88,99,8,8,L 2,-11,-3.125,7
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,17,2017-11-22T00:00:00Z,1,Phoenix Suns,W,OT,113,107,9,8,W 1,6,-2.588235294117647,8
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,18,2017-11-25T00:00:00Z,1,Utah Jazz,L,,108,121,9,9,L 1,-13,-3.1666666666666665,9
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,19,2017-11-28T00:00:00Z,1,Sacramento Kings,W,,112,87,10,9,W 1,25,-1.6842105263157894,10
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,20,2017-11-30T00:00:00Z,1,Portland Trail Blazers,W,,103,91,11,9,W 2,12,-1,11
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,21,2017-12-02T00:00:00Z,0,Sacramento Kings,W,,109,104,12,9,W 3,5,-0.7142857142857143,11
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,22,2017-12-04T00:00:00Z,1,Boston Celtics,L,,100,111,12,10,L 1,-11,-1.1818181818181819,12
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,23,2017-12-06T00:00:00Z,0,Detroit Pistons,W,,104,100,13,10,W 1,4,-0.9565217391304348,12
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,24,2017-12-08T00:00:00Z,0,Dallas Mavericks,W,,109,102,14,10,W 2,7,-0.625,12
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,25,2017-12-09T00:00:00Z,0,Utah Jazz,W,,117,100,15,10,W 3,17,0.08,12
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,26,2017-12-13T00:00:00Z,1,New Orleans Pelicans,L,,108,115,15,11,L 1,-7,-0.19230769230769232,13
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,27,2017-12-15T00:00:00Z,0,Chicago Bulls,L,,109,115,15,12,L 2,-6,-0.4074074074074074,13
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,28,2017-12-16T00:00:00Z,1,Houston Rockets,L,,111,115,15,13,L 3,-4,-0.5357142857142857,14
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,29,2017-12-19T00:00:00Z,0,Cleveland Cavaliers,W,,119,116,16,13,W 1,3,-0.41379310344827586,14
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,30,2017-12-22T00:00:00Z,0,Charlotte Hornets,W,,109,104,17,13,W 2,5,-0.23333333333333334,14
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,31,2017-12-23T00:00:00Z,1,Charlotte Hornets,L,,106,111,17,14,L 1,-5,-0.3870967741935484,15
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,32,2017-12-26T00:00:00Z,0,Chicago Bulls,L,,106,115,17,15,L 2,-9,-0.65625,15
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,33,2017-12-28T00:00:00Z,0,Minnesota Timberwolves,W,,102,96,18,15,W 1,6,-0.45454545454545453,15
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,34,2017-12-29T00:00:00Z,1,Oklahoma City Thunder,W,,97,95,19,15,W 2,2,-0.38235294117647056,16
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,35,2018-01-01T00:00:00Z,1,Toronto Raptors,L,OT,127,131,19,16,L 1,-4,-0.4857142857142857,17
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,36,2018-01-03T00:00:00Z,0,Indiana Pacers,W,,122,101,20,16,W 1,21,0.1111111111111111,17
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,37,2018-01-05T00:00:00Z,0,Toronto Raptors,L,,110,129,20,17,L 1,-19,-0.40540540540540543,17
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,38,2018-01-06T00:00:00Z,1,Washington Wizards,W,,110,103,21,17,W 1,7,-0.21052631578947367,18
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,39,2018-01-08T00:00:00Z,1,Indiana Pacers,L,,96,109,21,18,L 1,-13,-0.5384615384615384,19
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,40,2018-01-10T00:00:00Z,0,Orlando Magic,W,,110,103,22,18,W 1,7,-0.35,19
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,41,2018-01-12T00:00:00Z,0,Golden State Warriors,L,,94,108,22,19,L 1,-14,-0.6829268292682927,19
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,42,2018-01-14T00:00:00Z,1,Miami Heat,L,,79,97,22,20,L 2,-18,-1.0952380952380953,20
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,43,2018-01-15T00:00:00Z,1,Washington Wizards,W,,104,95,23,20,W 1,9,-0.8604651162790697,21
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,44,2018-01-17T00:00:00Z,0,Miami Heat,L,,101,106,23,21,L 1,-5,-0.9545454545454546,21
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,45,2018-01-20T00:00:00Z,1,Philadelphia 76ers,L,,94,116,23,22,L 2,-22,-1.4222222222222223,22
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,46,2018-01-22T00:00:00Z,0,Phoenix Suns,W,,109,105,24,22,W 1,4,-1.3043478260869565,22
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,47,2018-01-26T00:00:00Z,0,Brooklyn Nets,W,,116,91,25,22,W 2,25,-0.7446808510638298,22
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,48,2018-01-28T00:00:00Z,1,Chicago Bulls,W,,110,96,26,22,W 3,14,-0.4375,23
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,49,2018-01-29T00:00:00Z,0,Philadelphia 76ers,W,,107,95,27,22,W 4,12,-0.1836734693877551,23
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,50,2018-02-01T00:00:00Z,1,Minnesota Timberwolves,L,,89,108,27,23,L 1,-19,-0.56,24
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,51,2018-02-02T00:00:00Z,0,New York Knicks,W,,92,90,28,23,W 1,2,-0.5098039215686274,24
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,52,2018-02-04T00:00:00Z,1,Brooklyn Nets,W,,109,94,29,23,W 2,15,-0.21153846153846154,25
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,53,2018-02-06T00:00:00Z,1,New York Knicks,W,,103,89,30,23,W 3,14,0.05660377358490566,26
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,54,2018-02-09T00:00:00Z,1,Miami Heat,L,,85,91,30,24,L 1,-6,-0.05555555555555555,27
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,55,2018-02-10T00:00:00Z,1,Orlando Magic,W,,111,104,31,24,W 1,7,0.07272727272727272,28
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,56,2018-02-13T00:00:00Z,0,Atlanta Hawks,W,,97,92,32,24,W 2,5,0.16071428571428573,28
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,57,2018-02-15T00:00:00Z,0,Denver Nuggets,L,,123,134,32,25,L 1,-11,-0.03508771929824561,28
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,58,2018-02-23T00:00:00Z,1,Toronto Raptors,W,OT,122,119,33,25,W 1,3,0.017241379310344827,29
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,59,2018-02-25T00:00:00Z,0,New Orleans Pelicans,L,OT,121,123,33,26,L 1,-2,-0.01694915254237288,29
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,60,2018-02-27T00:00:00Z,0,Washington Wizards,L,,104,107,33,27,L 2,-3,-0.06666666666666667,29
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,61,2018-02-28T00:00:00Z,1,Detroit Pistons,L,,87,110,33,28,L 3,-23,-0.4426229508196721,30
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,62,2018-03-02T00:00:00Z,0,Indiana Pacers,L,,96,103,33,29,L 4,-7,-0.5483870967741935,30
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,63,2018-03-04T00:00:00Z,0,Philadelphia 76ers,W,,118,110,34,29,W 1,8,-0.4126984126984127,30
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,64,2018-03-05T00:00:00Z,1,Indiana Pacers,L,,89,92,34,30,L 1,-3,-0.453125,31
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,65,2018-03-07T00:00:00Z,0,Houston Rockets,L,,99,110,34,31,L 2,-11,-0.6153846153846154,31
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,66,2018-03-09T00:00:00Z,0,New York Knicks,W,,120,112,35,31,W 1,8,-0.48484848484848486,31
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,67,2018-03-12T00:00:00Z,1,Memphis Grizzlies,W,,121,103,36,31,W 2,18,-0.208955223880597,32
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,68,2018-03-14T00:00:00Z,1,Orlando Magic,L,,117,126,36,32,L 1,-9,-0.3382352941176471,33
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,69,2018-03-17T00:00:00Z,0,Atlanta Hawks,W,,122,117,37,32,W 1,5,-0.2608695652173913,33
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,70,2018-03-19T00:00:00Z,1,Cleveland Cavaliers,L,,117,124,37,33,L 1,-7,-0.35714285714285715,34
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,71,2018-03-21T00:00:00Z,0,Los Angeles Clippers,L,,120,127,37,34,L 2,-7,-0.4507042253521127,34
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,72,2018-03-23T00:00:00Z,1,Chicago Bulls,W,,118,105,38,34,W 1,13,-0.2638888888888889,35
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,73,2018-03-25T00:00:00Z,0,San Antonio Spurs,W,,106,103,39,34,W 2,3,-0.2191780821917808,35
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,74,2018-03-27T00:00:00Z,1,Los Angeles Clippers,L,,98,105,39,35,L 1,-7,-0.3108108108108108,36
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,75,2018-03-29T00:00:00Z,1,Golden State Warriors,W,,116,107,40,35,W 1,9,-0.18666666666666668,37
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,76,2018-03-30T00:00:00Z,1,Los Angeles Lakers,W,OT,124,122,41,35,W 2,2,-0.15789473684210525,38
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,77,2018-04-01T00:00:00Z,1,Denver Nuggets,L,OT,125,128,41,36,L 1,-3,-0.19480519480519481,39
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,78,2018-04-03T00:00:00Z,0,Boston Celtics,W,,106,102,42,36,W 1,4,-0.14102564102564102,39
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,79,2018-04-05T00:00:00Z,0,Brooklyn Nets,L,,111,119,42,37,L 1,-8,-0.24050632911392406,39
2018,Giannis Antetokounmpo,PF,23,MIL,75,75,2756,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.554,6.4,8.4,0.76,2,7.8,9.8,4.7,1.4,1.4,2.9,3,26.3,/players/a/antetgi01.html,6.5,0.537,15.0,40,40,106.5,106.8,80,2018-04-07T00:00:00Z,1,New York Knicks,W,,115,102,43,37,W 1,13,-0.075,40
